post_id,fetched_at,breed,pattern_name,with_image,views,likes,replies,reposts,quotes
18108305974733215,2026-05-20T16:00:35.041765+00:00,chihuahua,,,247,2,1,0,0
17852810049680697,2026-05-20T16:00:35.041765+00:00,shiba,,,45,0,1,0,0
18084260162629161,2026-05-20T16:00:35.041765+00:00,shiba,,True,382,8,1,0,0
18067636004682670,2026-05-20T16:00:35.041765+00:00,shiba,,True,112,2,1,0,0
18096307457602946,2026-05-20T16:00:35.041765+00:00,shiba,,True,689,3,0,0,0
18084475505106785,2026-05-20T16:00:35.041765+00:00,shiba,,True,116,1,1,0,0
18046413143789258,2026-05-20T16:00:35.041765+00:00,shiba,,True,207,3,1,0,0
18107204389935532,2026-05-20T16:00:35.041765+00:00,shiba,,True,317,9,1,0,0
18104204048318826,2026-05-20T16:00:35.041765+00:00,shiba,,True,762,11,1,0,0
17954650035125192,2026-05-20T16:00:35.041765+00:00,shiba,,True,241,2,1,0,0
18103232248802371,2026-05-20T16:00:35.041765+00:00,shiba,,True,244,2,1,0,0
18120276220585315,2026-05-20T16:00:35.041765+00:00,shiba,,True,2958,27,0,0,0
18112838242857192,2026-05-20T16:00:35.041765+00:00,shiba,,True,269,4,1,0,0
18143362375508766,2026-05-20T16:00:35.041765+00:00,schnauzer,,True,733,9,0,0,0
17966198286097917,2026-05-20T16:00:35.041765+00:00,schnauzer,,True,139,0,0,0,0
18084949694231641,2026-05-20T16:00:35.041765+00:00,schnauzer,,True,323,1,1,0,0
18065232254398478,2026-05-20T16:00:35.041765+00:00,schnauzer,,True,287,1,1,0,0
17899383078441446,2026-05-20T16:00:35.041765+00:00,schnauzer,,True,2663,57,1,0,0
18089116130127722,2026-05-20T16:00:35.041765+00:00,schnauzer,,True,294,2,1,0,0
18067954997347674,2026-05-20T16:00:35.041765+00:00,cavalier,,True,72,1,1,0,0
18114926377808583,2026-05-20T16:00:35.041765+00:00,cavalier,,True,188,4,1,0,0
18102898760294560,2026-05-20T16:00:35.041765+00:00,cavalier,,True,966,34,0,0,0
18588673174018642,2026-05-20T16:00:35.041765+00:00,cavalier,,True,265,7,1,0,0
17883497244412301,2026-05-20T16:00:35.041765+00:00,cavalier,,True,2597,70,0,0,0
18086612153620944,2026-05-20T16:00:35.041765+00:00,toypoodle,,True,93,0,1,0,0
18105065296846922,2026-05-20T16:00:35.041765+00:00,toypoodle,,True,2863,23,1,0,0
17954497494136292,2026-05-20T16:00:35.041765+00:00,toypoodle,,True,61,0,0,0,0
18164679916437970,2026-05-20T16:00:35.041765+00:00,toypoodle,,True,51,0,0,0,0
17900388720441246,2026-05-20T16:00:35.041765+00:00,toypoodle,,True,170,2,0,0,0
18114895729838275,2026-05-20T16:00:35.041765+00:00,toypoodle,,True,587,1,0,0,0
18091087781462557,2026-05-21T16:00:37.192378+00:00,schnauzer,,,187,1,1,0,0
18590828461026084,2026-05-21T16:00:37.192378+00:00,toypoodle,,,122,1,1,0,0
18102786619949912,2026-05-21T16:00:37.192378+00:00,toypoodle,,,186,3,1,0,0
17970266661049688,2026-05-21T16:00:37.192378+00:00,cavalier,,,126,5,1,0,0
17853032145680275,2026-05-21T16:00:37.192378+00:00,chihuahua,,,343,0,0,0,0
18103719235800167,2026-05-21T16:00:37.192378+00:00,shiba,,,35,1,1,0,0
18105006998491142,2026-05-21T16:00:37.192378+00:00,shiba,,,50,1,1,0,0
18019040420845492,2026-05-21T16:00:37.192378+00:00,toypoodle,,,164,0,0,0,0
17922503010349186,2026-05-21T16:00:37.192378+00:00,shiba,,,330,2,2,0,0
18414417481178760,2026-05-21T16:00:37.192378+00:00,chihuahua,,,430,0,1,0,0
17967040953079787,2026-05-21T16:00:37.192378+00:00,shiba,,,100,1,1,0,0
18074320271665236,2026-05-21T16:00:37.192378+00:00,schnauzer,,,275,3,1,0,0
18122205010635070,2026-05-21T16:00:37.192378+00:00,chihuahua,,,529,3,1,0,0
18085930775631681,2026-05-21T16:00:37.192378+00:00,shiba,,,167,1,1,0,0
17977883117861931,2026-05-21T16:00:37.192378+00:00,cavalier,,,43,0,1,0,0
18471810580101913,2026-05-21T16:00:37.192378+00:00,chihuahua,,,591,1,1,0,0
18108330698511907,2026-05-21T16:00:37.192378+00:00,shiba,,,331,1,1,0,0
18105453085749914,2026-05-21T16:00:37.192378+00:00,dachshund,,,75,0,1,0,0
18089170913591342,2026-05-21T16:00:37.192378+00:00,dachshund,,,961,39,1,0,0
17889789516491275,2026-05-21T16:00:37.192378+00:00,cavalier,,,35,0,1,0,0
18111120325848979,2026-05-21T16:00:37.192378+00:00,schnauzer,,,100,0,1,0,0
17889365409490227,2026-05-21T16:00:37.192378+00:00,shiba,,,54,0,1,0,0
18145727470506648,2026-05-21T16:00:37.192378+00:00,cavalier,,,22,0,1,0,0
17874625257607916,2026-05-21T16:00:37.192378+00:00,dachshund,,,409,6,0,0,0
18077806742647201,2026-05-21T16:00:37.192378+00:00,chihuahua,,,869,7,1,0,0
17967556992105812,2026-05-21T16:00:37.192378+00:00,shiba,,,52,1,1,0,0
18081712772439966,2026-05-21T16:00:37.192378+00:00,toypoodle,,,5,0,1,0,0
18031700810807981,2026-05-21T16:00:37.192378+00:00,cavalier,,,19,0,1,0,0
18009824693883787,2026-05-21T16:00:37.192378+00:00,chihuahua,,,742,6,0,0,0
18325491097268782,2026-05-21T16:00:37.192378+00:00,shiba,,,90,0,1,0,0
18098242565039932,2026-05-21T16:00:37.192378+00:00,schnauzer,,,186,1,1,0,0
18009863675716756,2026-05-21T16:00:37.192378+00:00,dachshund,,,62,1,1,0,0
17928603966279109,2026-05-21T16:00:37.192378+00:00,chihuahua,,,367,1,1,0,0
18592453489007126,2026-05-21T16:00:37.192378+00:00,toypoodle,,,22,0,0,0,0
17962883532120023,2026-05-21T16:00:37.192378+00:00,shiba,,,108,1,1,0,0
18139288906524179,2026-05-21T16:00:37.192378+00:00,toypoodle,,,56,1,1,0,0
18006116465869865,2026-05-21T16:00:37.192378+00:00,schnauzer,,,47,0,1,0,0
18583000678023874,2026-05-21T16:00:37.192378+00:00,chihuahua,,,359,3,1,0,0
18087275291376524,2026-05-21T16:00:37.192378+00:00,shiba,,,164,1,1,0,0
18103839724999137,2026-05-21T16:00:37.192378+00:00,shiba,,True,166,1,1,0,0
18074099597298037,2026-05-21T16:00:37.192378+00:00,shiba,,True,304,7,1,0,0
18364480489230251,2026-05-21T16:00:37.192378+00:00,shiba,,True,282,5,1,0,0
17888719353484877,2026-05-21T16:00:37.192378+00:00,shiba,,True,57,0,1,0,0
18065101124404643,2026-05-21T16:00:37.192378+00:00,shiba,,True,491,7,0,0,0
17900027370286358,2026-05-21T16:00:37.192378+00:00,shiba,,True,557,1,0,0,0
18081257276400563,2026-05-21T16:00:37.192378+00:00,shiba,,True,652,11,0,0,0
18022363280836111,2026-05-21T16:00:37.192378+00:00,shiba,,True,620,4,1,0,0
18341409472170531,2026-05-21T16:00:37.192378+00:00,shiba,,True,207,3,1,0,0
18087099845459927,2026-05-21T16:00:37.192378+00:00,shiba,,True,133,1,1,0,0
18154451734475473,2026-05-21T16:00:37.192378+00:00,schnauzer,,True,2081,2,0,0,0
17971509393023777,2026-05-21T16:00:37.192378+00:00,schnauzer,,True,160,1,1,0,0
17962042881095480,2026-05-21T16:00:37.192378+00:00,schnauzer,,True,362,2,0,0,0
18099538331025077,2026-05-21T16:00:37.192378+00:00,schnauzer,,True,264,4,1,0,0
17934141795068853,2026-05-21T16:00:37.192378+00:00,schnauzer,,True,1689,12,0,0,0
18085785227420919,2026-05-21T16:00:37.192378+00:00,schnauzer,,True,1170,10,3,0,0
18204812098343016,2026-05-21T16:00:37.192378+00:00,cavalier,,True,48,0,1,0,0
18413965411179899,2026-05-21T16:00:37.192378+00:00,cavalier,,True,123,3,1,0,0
18089489321522687,2026-05-21T16:00:37.192378+00:00,cavalier,,True,29,1,1,0,0
17922513495349940,2026-05-21T16:00:37.192378+00:00,cavalier,,True,157,4,1,0,0
18363296464226258,2026-05-21T16:00:37.192378+00:00,cavalier,,True,140,0,1,0,0
18096459298913682,2026-05-21T16:00:37.192378+00:00,cavalier,,True,44,0,1,0,0
18110226370710434,2026-05-21T16:00:37.192378+00:00,toypoodle,,True,4,0,1,0,0
17971061187052762,2026-05-21T16:00:37.192378+00:00,toypoodle,,True,5,0,0,0,0
18104645770786706,2026-05-21T16:00:37.192378+00:00,toypoodle,,True,54,1,1,0,0
17938092069241243,2026-05-21T16:00:37.192378+00:00,toypoodle,,True,98,2,1,0,0
18362482279237012,2026-05-21T16:00:37.192378+00:00,toypoodle,,True,148,1,1,0,0
18081427889148981,2026-05-21T16:00:37.192378+00:00,dachshund,,True,1814,47,1,0,0
18232669069311449,2026-05-21T16:00:37.192378+00:00,chihuahua,,True,7709,229,0,0,0
18072648227673325,2026-05-22T16:00:40.214773+00:00,dachshund,,,63,1,1,0,0
18163976818389658,2026-05-22T16:00:40.214773+00:00,shiba,,,615,1,0,0,0
18102251390319541,2026-05-22T16:00:40.214773+00:00,shiba,,,219,3,1,0,0
18131244781598563,2026-05-22T16:00:40.214773+00:00,dachshund,,,1135,2,0,0,0
18017602586683127,2026-05-22T16:00:40.214773+00:00,toypoodle,,,7,0,1,0,0
18023694071822383,2026-05-22T16:00:40.214773+00:00,cavalier,,,47,1,1,0,0
17859541425637810,2026-05-22T16:00:40.214773+00:00,chihuahua,,,189,1,1,0,0
18442417552142948,2026-05-22T16:00:40.214773+00:00,schnauzer,,,69,0,1,0,0
17877959991459355,2026-05-22T16:00:40.214773+00:00,shiba,,,8262,90,0,0,0
18000931202944006,2026-05-22T16:00:40.214773+00:00,toypoodle,,,14,1,1,0,0
18174956512406818,2026-05-22T16:00:40.214773+00:00,shiba,,,231,2,1,0,0
18099626681118841,2026-05-22T16:00:40.214773+00:00,dachshund,,,28,0,1,0,0
18084235394384275,2026-05-22T16:00:40.214773+00:00,chihuahua,,,76,1,1,0,0
17889598305487448,2026-05-22T16:00:40.214773+00:00,shiba,,,498,3,0,0,0
18326105005281004,2026-05-22T16:00:40.214773+00:00,cavalier,,,25,0,1,0,0
18112990171846761,2026-05-22T16:00:40.214773+00:00,chihuahua,,,17,0,1,0,0
18111668170859351,2026-05-22T16:00:40.214773+00:00,shiba,,,300,0,1,0,0
18117460237754478,2026-05-22T16:00:40.214773+00:00,dachshund,,,18,1,1,0,0
18128272162610528,2026-05-22T16:00:40.214773+00:00,shiba,,,1143,9,1,0,0
18069407906486438,2026-05-22T16:00:40.214773+00:00,chihuahua,,,1004,26,2,0,0
17859395757650465,2026-05-22T16:00:40.214773+00:00,shiba,,,360,3,1,0,0
17970077427058788,2026-05-22T16:00:40.214773+00:00,dachshund,,,195,4,1,0,0
18403105405149950,2026-05-22T16:00:40.214773+00:00,cavalier,,,1414,23,1,0,0
18062510303512584,2026-05-22T16:00:40.214773+00:00,schnauzer,,,38,0,1,0,0
18108426649913823,2026-05-22T16:00:40.214773+00:00,shiba,,,183,0,1,0,0
18200662654355694,2026-05-22T16:00:40.214773+00:00,cavalier,,,15,0,1,0,0
17880565260435287,2026-05-22T16:00:40.214773+00:00,dachshund,,,634,2,0,0,0
18113034493873368,2026-05-22T16:00:40.214773+00:00,chihuahua,,,23,1,1,0,0
18111772738870872,2026-05-22T16:00:40.214773+00:00,shiba,,,162,1,1,0,0
18152378137481787,2026-05-22T16:00:40.214773+00:00,toypoodle,,,20,0,1,0,0
18101775893087000,2026-05-22T16:00:40.214773+00:00,shiba,,,157,0,1,0,0
18436934473137168,2026-05-22T16:00:40.214773+00:00,chihuahua,,,10,0,1,0,0
18086867036579486,2026-05-22T16:00:40.214773+00:00,shiba,,,982,16,0,0,0
17971443402026555,2026-05-22T16:00:40.214773+00:00,cavalier,,,13,0,1,0,0
17891553273356615,2026-05-22T16:00:40.214773+00:00,dachshund,,,31,0,1,0,0
17948702181169278,2026-05-22T16:00:40.214773+00:00,chihuahua,,,20,0,1,0,0
18155244055476014,2026-05-22T16:00:40.214773+00:00,toypoodle,,,10,1,1,0,0
18104502541987020,2026-05-22T16:00:40.214773+00:00,shiba,,,189,0,1,0,0
17975662761033125,2026-05-22T16:00:40.214773+00:00,toypoodle,,,5,0,1,0,0
17890253607521740,2026-05-22T16:00:40.214773+00:00,shiba,,,128,0,1,0,0
17998856258766462,2026-05-22T16:00:40.214773+00:00,chihuahua,,,128,1,1,0,0
18101335637109720,2026-05-22T16:00:40.214773+00:00,toypoodle,,,6,0,0,0,0
17943922350194771,2026-05-22T16:00:40.214773+00:00,shiba,,True,604,6,0,0,0
18104070586986683,2026-05-22T16:00:40.214773+00:00,shiba,,True,92,0,1,0,0
18310336930302891,2026-05-22T16:00:40.214773+00:00,shiba,,True,259,3,1,0,0
18182005615381354,2026-05-22T16:00:40.214773+00:00,shiba,,True,267,0,1,0,0
18295911070304684,2026-05-22T16:00:40.214773+00:00,shiba,,True,728,2,0,0,0
18102736678825879,2026-05-22T16:00:40.214773+00:00,shiba,,True,1100,4,0,0,0
18410133151199191,2026-05-22T16:00:40.214773+00:00,schnauzer,,True,1807,6,0,0,0
17991705530971237,2026-05-22T16:00:40.214773+00:00,schnauzer,,True,649,1,0,0,0
18119712511674039,2026-05-22T16:00:40.214773+00:00,schnauzer,,True,77,0,1,0,0
18136981648556552,2026-05-22T16:00:40.214773+00:00,schnauzer,,True,1111,0,0,0,0
18116260183694315,2026-05-22T16:00:40.214773+00:00,schnauzer,,True,934,5,0,0,0
17861386752632835,2026-05-22T16:00:40.214773+00:00,schnauzer,,True,39,0,1,0,0
18083015996533961,2026-05-22T16:00:40.214773+00:00,schnauzer,,True,165,1,1,0,0
17862743850687781,2026-05-22T16:00:40.214773+00:00,cavalier,,True,34,0,1,0,0
17889756630489714,2026-05-22T16:00:40.214773+00:00,cavalier,,True,19,0,1,0,0
17888387637533191,2026-05-22T16:00:40.214773+00:00,cavalier,,True,55,1,1,0,0
17970317787059877,2026-05-22T16:00:40.214773+00:00,cavalier,,True,1366,16,1,0,0
18341064841168994,2026-05-22T16:00:40.214773+00:00,cavalier,,True,67,2,1,0,0
17920845177147321,2026-05-22T16:00:40.214773+00:00,cavalier,,True,50,0,1,0,0
17944968090194835,2026-05-22T16:00:40.214773+00:00,toypoodle,,True,6,0,1,0,0
18122066716565696,2026-05-22T16:00:40.214773+00:00,toypoodle,,True,25,0,0,0,0
17913482886400107,2026-05-22T16:00:40.214773+00:00,toypoodle,,True,5,0,1,0,0
18342657772168476,2026-05-22T16:00:40.214773+00:00,toypoodle,,True,17,0,1,0,0
18112976959842603,2026-05-23T16:00:29.634904+00:00,dachshund,,,163,0,1,0,0
18086126429612398,2026-05-23T16:00:29.634904+00:00,shiba,,,77,0,1,0,0
18392729161090955,2026-05-23T16:00:29.634904+00:00,shiba,,,86,0,1,0,0
18066815513695994,2026-05-23T16:00:29.634904+00:00,dachshund,,,160,0,0,0,0
18113255182888106,2026-05-23T16:00:29.634904+00:00,toypoodle,,,88,0,1,0,0
18050911151746019,2026-05-23T16:00:29.634904+00:00,cavalier,,,16,2,1,0,0
18063437693450420,2026-05-23T16:00:29.634904+00:00,chihuahua,,,33,1,1,0,0
18110883916857332,2026-05-23T16:00:29.634904+00:00,shiba,,,80,4,1,0,0
17934454794254714,2026-05-23T16:00:29.634904+00:00,shiba,,,167,5,1,0,0
18097158890277283,2026-05-23T16:00:29.634904+00:00,toypoodle,,,105,0,1,0,0
18589145305003682,2026-05-23T16:00:29.634904+00:00,schnauzer,,,23,0,1,0,0
17963286327085688,2026-05-23T16:00:29.634904+00:00,dachshund,,,254,1,1,0,0
17929039587299193,2026-05-23T16:00:29.634904+00:00,chihuahua,,,39,3,0,0,0
18119711062732809,2026-05-23T16:00:29.634904+00:00,shiba,,,144,1,1,0,0
18108479755928911,2026-05-23T16:00:29.634904+00:00,shiba,,,79,0,1,0,0
17867001849620480,2026-05-23T16:00:29.634904+00:00,chihuahua,,,18,0,0,0,0
17947042587181595,2026-05-23T16:00:29.634904+00:00,toypoodle,,,127,0,1,0,0
17938867515049249,2026-05-23T16:00:29.634904+00:00,dachshund,,,313,0,1,0,0
18128292730608789,2026-05-23T16:00:29.634904+00:00,schnauzer,,,24,2,1,0,0
18593464270051237,2026-05-23T16:00:29.634904+00:00,toypoodle,,,156,0,1,0,0
18413189971199857,2026-05-23T16:00:29.634904+00:00,cavalier,,,12,1,1,0,0
18586600849010931,2026-05-23T16:00:29.634904+00:00,dachshund,,,6401,97,1,0,0
18090399293255766,2026-05-23T16:00:29.634904+00:00,chihuahua,,,38,2,0,0,0
18095794012906303,2026-05-23T16:00:29.634904+00:00,shiba,,,4743,45,5,0,0
18204240997345960,2026-05-23T16:00:29.634904+00:00,shiba,,,305,2,1,0,0
18011121188900948,2026-05-23T16:00:29.634904+00:00,schnauzer,,,43,0,1,0,0
17939266065210973,2026-05-23T16:00:29.634904+00:00,chihuahua,,,18,0,1,0,0
17997726143959184,2026-05-23T16:00:29.634904+00:00,shiba,,,216,1,1,0,0
18105169156940778,2026-05-23T16:00:29.634904+00:00,schnauzer,,,12,0,1,0,0
18098772191471130,2026-05-23T16:00:29.634904+00:00,dachshund,,,414,3,1,0,0
18021983111663930,2026-05-23T16:00:29.634904+00:00,chihuahua,,,68,0,1,0,0
18105699488294809,2026-05-23T16:00:29.634904+00:00,toypoodle,,,264,0,1,0,0
18120701374734734,2026-05-23T16:00:29.634904+00:00,cavalier,,,21,1,1,0,0
17955599901126214,2026-05-23T16:00:29.634904+00:00,shiba,,,130,1,1,0,0
17998973726945061,2026-05-23T16:00:29.634904+00:00,schnauzer,,,17,1,1,0,0
18133762918492849,2026-05-23T16:00:29.634904+00:00,chihuahua,,,51,0,1,0,0
18100368008020300,2026-05-23T16:00:29.634904+00:00,shiba,,,163,3,1,0,0
18328567417255566,2026-05-23T16:00:29.634904+00:00,shiba,,True,365,5,0,0,0
18103482878053417,2026-05-23T16:00:29.634904+00:00,shiba,,True,383,0,0,0,0
18075242213277246,2026-05-23T16:00:29.634904+00:00,shiba,,True,256,1,0,0,0
18118394557738497,2026-05-23T16:00:29.634904+00:00,shiba,,True,136,0,1,0,0
18085427174095752,2026-05-23T16:00:29.634904+00:00,shiba,,True,117,0,1,0,0
17955608951962914,2026-05-23T16:00:29.634904+00:00,shiba,,True,357,2,1,0,0
17937338439248001,2026-05-23T16:00:29.634904+00:00,schnauzer,,True,258,2,0,0,0
17937669333237876,2026-05-23T16:00:29.634904+00:00,schnauzer,,True,64,1,1,0,0
18071424107330418,2026-05-23T16:00:29.634904+00:00,schnauzer,,True,34,1,1,0,0
17995632269954889,2026-05-23T16:00:29.634904+00:00,cavalier,,True,70,0,1,0,0
17908699524408993,2026-05-23T16:00:29.634904+00:00,cavalier,,True,41,2,1,0,0
18425937187192931,2026-05-23T16:00:29.634904+00:00,cavalier,,True,556,7,0,0,0
17985370826822566,2026-05-23T16:00:29.634904+00:00,cavalier,,True,137,1,1,0,0
17928416697302540,2026-05-23T16:00:29.634904+00:00,cavalier,,True,52,0,1,0,0
17850455592696891,2026-05-23T16:00:29.634904+00:00,cavalier,,True,12,0,1,0,0
18590256241029172,2026-05-23T16:00:29.634904+00:00,toypoodle,,True,370,0,1,0,0
18151530460471016,2026-05-23T16:00:29.634904+00:00,toypoodle,,True,26236,155,7,1,0
17930933088282215,2026-05-23T16:00:29.634904+00:00,toypoodle,,True,205,0,1,0,0
17882876802567514,2026-05-23T16:00:29.634904+00:00,toypoodle,,True,134,0,0,0,0
18080886959404344,2026-05-23T16:00:29.634904+00:00,dachshund,,True,413,5,0,0,0
18108771748768527,2026-05-24T16:00:29.983694+00:00,dachshund,,,1092,2,0,0,0
17965373222917260,2026-05-24T16:00:29.983694+00:00,shiba,,,112,0,1,0,0
17932398258256546,2026-05-24T16:00:29.983694+00:00,shiba,,,212,3,1,0,0
18116183830813361,2026-05-24T16:00:29.983694+00:00,shiba,,,148,0,1,0,0
18092682488220594,2026-05-24T16:00:29.983694+00:00,dachshund,,,341,0,1,0,0
17891896266356654,2026-05-24T16:00:29.983694+00:00,toypoodle,,,479,0,0,0,0
18228610573312383,2026-05-24T16:00:29.983694+00:00,cavalier,,,23,0,1,0,0
18056588318742165,2026-05-24T16:00:29.983694+00:00,chihuahua,,,90,0,1,0,0
18585329989061703,2026-05-24T16:00:29.983694+00:00,shiba,,,133,0,1,0,0
18081382544172021,2026-05-24T16:00:29.983694+00:00,shiba,,,207,1,1,0,0
18424462600124291,2026-05-24T16:00:29.983694+00:00,toypoodle,,,598,0,0,0,0
17890990863525801,2026-05-24T16:00:29.983694+00:00,cavalier,,,16,0,1,0,0
18100250098950542,2026-05-24T16:00:29.983694+00:00,dachshund,,,283,2,1,0,0
18092071433209034,2026-05-24T16:00:29.983694+00:00,chihuahua,,,109,3,0,0,0
18110306941698399,2026-05-24T16:00:29.983694+00:00,shiba,,,83,1,1,0,0
18352644931241226,2026-05-24T16:00:29.983694+00:00,shiba,,,144,0,1,0,0
18083327240620211,2026-05-24T16:00:29.983694+00:00,chihuahua,,,141,0,1,0,0
18477910615100158,2026-05-24T16:00:29.983694+00:00,toypoodle,,,741,1,1,0,0
18075002894292247,2026-05-24T16:00:29.983694+00:00,dachshund,,,327,0,1,0,0
18120989032655452,2026-05-24T16:00:29.983694+00:00,shiba,,,633,9,1,0,0
18086296622203739,2026-05-24T16:00:29.983694+00:00,chihuahua,,,160,0,1,0,0
18360741544226236,2026-05-24T16:00:29.983694+00:00,shiba,,,138,0,1,0,0
18145592533445217,2026-05-24T16:00:29.983694+00:00,cavalier,,,47,2,1,0,0
18108303031897444,2026-05-24T16:00:29.983694+00:00,shiba,,,33,0,1,0,0
18080102492639245,2026-05-24T16:00:29.983694+00:00,shiba,,,169,0,1,0,0
18001051457946134,2026-05-24T16:00:29.983694+00:00,cavalier,,,25,0,1,0,0
18350828857208183,2026-05-24T16:00:29.983694+00:00,dachshund,,,360,1,0,0,0
18197954551361937,2026-05-24T16:00:29.983694+00:00,chihuahua,,,312,0,1,0,0
17999995850764507,2026-05-24T16:00:29.983694+00:00,shiba,,,234,5,2,0,0
18084173624431868,2026-05-24T16:00:29.983694+00:00,shiba,,,41,0,1,0,0
17952568265983453,2026-05-24T16:00:29.983694+00:00,schnauzer,,,24,0,1,0,0
18594243700055906,2026-05-24T16:00:29.983694+00:00,shiba,,,147,1,1,0,0
17864132862572580,2026-05-24T16:00:29.983694+00:00,cavalier,,,98,0,1,0,0
18133029949604934,2026-05-24T16:00:29.983694+00:00,dachshund,,,455,3,1,0,0
18131501731586953,2026-05-24T16:00:29.983694+00:00,toypoodle,,,354,0,1,0,0
18143618284514138,2026-05-24T16:00:29.983694+00:00,shiba,,,42,0,1,0,0
18117215602693591,2026-05-24T16:00:29.983694+00:00,shiba,,,187,3,1,0,0
18100735978860273,2026-05-24T16:00:29.983694+00:00,cavalier,,,56,1,1,0,0
18468128341101485,2026-05-24T16:00:29.983694+00:00,chihuahua,,,6391,64,1,0,0
18097711856327694,2026-05-24T16:00:29.983694+00:00,shiba,,,126,0,1,0,0
18064998395419898,2026-05-24T16:00:29.983694+00:00,shiba,,True,77,0,1,0,0
18145637044499601,2026-05-24T16:00:29.983694+00:00,shiba,,True,193,3,1,0,0
18117714211773976,2026-05-24T16:00:29.983694+00:00,shiba,,True,171,4,1,0,0
17876783172665747,2026-05-24T16:00:29.983694+00:00,shiba,,True,49,2,1,0,0
17928725688101790,2026-05-24T16:00:29.983694+00:00,schnauzer,,True,48,0,1,0,0
18118365979668264,2026-05-24T16:00:29.983694+00:00,schnauzer,,True,52,0,1,0,0
18135926038558463,2026-05-24T16:00:29.983694+00:00,schnauzer,,True,28,0,1,0,0
17939260086234390,2026-05-24T16:00:29.983694+00:00,schnauzer,,True,235,2,0,0,0
18067844552348525,2026-05-24T16:00:29.983694+00:00,schnauzer,,True,58,0,1,0,0
18340771357223849,2026-05-24T16:00:29.983694+00:00,schnauzer,,True,15,0,1,0,0
18064043999452300,2026-05-24T16:00:29.983694+00:00,schnauzer,,True,73,0,1,0,0
18095640800333659,2026-05-24T16:00:29.983694+00:00,schnauzer,,True,17,0,1,0,0
18470083756097837,2026-05-24T16:00:29.983694+00:00,schnauzer,,True,52,0,1,0,0
18003385688919490,2026-05-24T16:00:29.983694+00:00,schnauzer,,True,21,0,1,0,0
17978436501010990,2026-05-24T16:00:29.983694+00:00,schnauzer,,True,58,0,1,0,0
18065671679388407,2026-05-24T16:00:29.983694+00:00,schnauzer,,True,23,0,1,0,0
17898286143449774,2026-05-24T16:00:29.983694+00:00,schnauzer,,True,12,1,1,0,0
17961767544092168,2026-05-24T16:00:29.983694+00:00,schnauzer,,True,34,1,1,0,0
18080680475175147,2026-05-24T16:00:29.983694+00:00,schnauzer,,True,33,0,1,0,0
18092035625209682,2026-05-24T16:00:29.983694+00:00,cavalier,,True,171,1,1,0,0
18065624120390026,2026-05-24T16:00:29.983694+00:00,cavalier,,True,191,2,1,0,0
17996879390959345,2026-05-24T16:00:29.983694+00:00,cavalier,,True,35,2,1,0,0
17974070337019670,2026-05-24T16:00:29.983694+00:00,cavalier,,True,382,8,1,0,0
18312158293262855,2026-05-24T16:00:29.983694+00:00,cavalier,,True,243,15,1,0,0
18098950357893085,2026-05-24T16:00:29.983694+00:00,cavalier,,True,238,14,1,0,0
18325253701252364,2026-05-24T16:00:29.983694+00:00,cavalier,,True,50,0,0,0,0
17861318853633902,2026-05-24T16:00:29.983694+00:00,cavalier,,True,164,3,1,0,0
18094174538244141,2026-05-24T16:00:29.983694+00:00,cavalier,,True,245,0,1,0,0
17953367469131799,2026-05-24T16:00:29.983694+00:00,cavalier,,True,49,1,1,0,0
18102939053055902,2026-05-24T16:00:29.983694+00:00,cavalier,,True,55,0,1,0,0
18093147494246719,2026-05-24T16:00:29.983694+00:00,cavalier,,True,131,2,1,0,0
17903503134265994,2026-05-24T16:00:29.983694+00:00,cavalier,,True,501,5,0,0,0
17909889537408727,2026-05-24T16:00:29.983694+00:00,cavalier,,True,36,2,1,0,0
18127647889539738,2026-05-24T16:00:29.983694+00:00,cavalier,,True,38,4,1,0,0
18083317346140651,2026-05-24T16:00:29.983694+00:00,cavalier,,True,94,0,1,0,0
17989486661990115,2026-05-24T16:00:29.983694+00:00,toypoodle,,True,227,0,1,0,0
18089827043598353,2026-05-24T16:00:29.983694+00:00,toypoodle,,True,198,1,1,0,0
18098315525143843,2026-05-24T16:00:29.983694+00:00,toypoodle,,True,248,0,0,0,0
18064514216433582,2026-05-24T16:00:29.983694+00:00,toypoodle,,True,9900,114,1,0,0
18115233826831920,2026-05-24T16:00:29.983694+00:00,toypoodle,,True,994,3,1,0,0
18081274832157782,2026-05-24T16:00:29.983694+00:00,toypoodle,,True,796,3,1,0,0
17909216643406562,2026-05-24T16:00:29.983694+00:00,toypoodle,,True,917,1,1,0,0
18105698806762975,2026-05-24T16:00:29.983694+00:00,toypoodle,,True,1284,10,1,0,0
18299516827304836,2026-05-24T16:00:29.983694+00:00,toypoodle,,True,874,4,1,0,0
18102391178318588,2026-05-24T16:00:29.983694+00:00,toypoodle,,True,655,2,1,0,0
17918246349366282,2026-05-24T16:00:29.983694+00:00,toypoodle,,True,515,0,1,0,0
17910310014406370,2026-05-24T16:00:29.983694+00:00,toypoodle,,True,451,0,0,0,0
18107685811914620,2026-05-24T16:00:29.983694+00:00,dachshund,,True,312,2,1,0,0
17889394767509943,2026-05-24T16:00:29.983694+00:00,dachshund,,True,5741,145,4,0,0
18064080446422718,2026-05-24T16:00:29.983694+00:00,dachshund,,True,794,26,1,0,0
18112826344853293,2026-05-24T16:00:29.983694+00:00,dachshund,,True,387,0,1,0,0
17927926866311997,2026-05-24T16:00:29.983694+00:00,dachshund,,True,557,2,1,0,0
